donor_id,donor_name,donor_age,donor_color,structure_id,structure_name,structure_abbreviation,structure_color,top_level_structure_id,top_level_structure_name,top_level_structure_abbreviation,top_level_structure_color
113213399,"DAM37624","E50","E6E6E6",4002,"amygdaloid complex","Amy","C9E2B1",4002,"amygdaloid complex","Amy","C9E2B1"
113214658,"MMU30213","E50","E6E6E6",4002,"amygdaloid complex","Amy","C9E2B1",4002,"amygdaloid complex","Amy","C9E2B1"
121004395,"MMU36725","E50","E6E6E6",4002,"amygdaloid complex","Amy","C9E2B1",4002,"amygdaloid complex","Amy","C9E2B1"
113213835,"MMU38099","E50","E6E6E6",4002,"amygdaloid complex","Amy","C9E2B1",4002,"amygdaloid complex","Amy","C9E2B1"
113213399,"DAM37624","E50","E6E6E6",159658852,"lateral ganglionic eminence-cortex border","LGEcx","937B7C",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113214658,"MMU30213","E50","E6E6E6",159658852,"lateral ganglionic eminence-cortex border","LGEcx","937B7C",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
121004395,"MMU36725","E50","E6E6E6",159658852,"lateral ganglionic eminence-cortex border","LGEcx","937B7C",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113213835,"MMU38099","E50","E6E6E6",159658852,"lateral ganglionic eminence-cortex border","LGEcx","937B7C",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113213399,"DAM37624","E50","E6E6E6",128012822,"lateral ganglionic eminence","LGE","937B7C",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113214658,"MMU30213","E50","E6E6E6",128012822,"lateral ganglionic eminence","LGE","937B7C",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
121004395,"MMU36725","E50","E6E6E6",128012822,"lateral ganglionic eminence","LGE","937B7C",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113213835,"MMU38099","E50","E6E6E6",128012822,"lateral ganglionic eminence","LGE","937B7C",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113213399,"DAM37624","E50","E6E6E6",128012834,"medial ganglionic eminence","MGE","8C7373",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113214658,"MMU30213","E50","E6E6E6",128012834,"medial ganglionic eminence","MGE","8C7373",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
121004395,"MMU36725","E50","E6E6E6",128012834,"medial ganglionic eminence","MGE","8C7373",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113213835,"MMU38099","E50","E6E6E6",128012834,"medial ganglionic eminence","MGE","8C7373",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113213399,"DAM37624","E50","E6E6E6",128012846,"caudal ganglionic eminence","CGE","81696B",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113214658,"MMU30213","E50","E6E6E6",128012846,"caudal ganglionic eminence","CGE","81696B",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
121004395,"MMU36725","E50","E6E6E6",128012846,"caudal ganglionic eminence","CGE","81696B",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113213835,"MMU38099","E50","E6E6E6",128012846,"caudal ganglionic eminence","CGE","81696B",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113213399,"DAM37624","E50","E6E6E6",10082,"caudate nucleus","Ca","99A677",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113214658,"MMU30213","E50","E6E6E6",10082,"caudate nucleus","Ca","99A677",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
121004395,"MMU36725","E50","E6E6E6",10082,"caudate nucleus","Ca","99A677",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113213835,"MMU38099","E50","E6E6E6",10082,"caudate nucleus","Ca","99A677",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113213399,"DAM37624","E50","E6E6E6",10086,"putamen","Pu","A8B485",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113214658,"MMU30213","E50","E6E6E6",10086,"putamen","Pu","A8B485",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
121004395,"MMU36725","E50","E6E6E6",10086,"putamen","Pu","A8B485",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113213835,"MMU38099","E50","E6E6E6",10086,"putamen","Pu","A8B485",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113213399,"DAM37624","E50","E6E6E6",10092,"nucleus accumbens","NAC","91A06E",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113214658,"MMU30213","E50","E6E6E6",10092,"nucleus accumbens","NAC","91A06E",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
121004395,"MMU36725","E50","E6E6E6",10092,"nucleus accumbens","NAC","91A06E",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113213835,"MMU38099","E50","E6E6E6",10092,"nucleus accumbens","NAC","91A06E",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113213399,"DAM37624","E50","E6E6E6",10099,"external segment of globus pallidus","GPe","D7E0BF",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113214658,"MMU30213","E50","E6E6E6",10099,"external segment of globus pallidus","GPe","D7E0BF",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
121004395,"MMU36725","E50","E6E6E6",10099,"external segment of globus pallidus","GPe","D7E0BF",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113213835,"MMU38099","E50","E6E6E6",10099,"external segment of globus pallidus","GPe","D7E0BF",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113213399,"DAM37624","E50","E6E6E6",10098,"internal segment of globus pallidus","GPi","D0D9B2",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113214658,"MMU30213","E50","E6E6E6",10098,"internal segment of globus pallidus","GPi","D0D9B2",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
121004395,"MMU36725","E50","E6E6E6",10098,"internal segment of globus pallidus","GPi","D0D9B2",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113213835,"MMU38099","E50","E6E6E6",10098,"internal segment of globus pallidus","GPi","D0D9B2",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113213399,"DAM37624","E50","E6E6E6",10102,"internal capsule","ic","F2F1F0",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113213399,"DAM37624","E50","E6E6E6",10102,"internal capsule","ic","F2F1F0",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113214658,"MMU30213","E50","E6E6E6",10102,"internal capsule","ic","F2F1F0",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
121004395,"MMU36725","E50","E6E6E6",10102,"internal capsule","ic","F2F1F0",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113213835,"MMU38099","E50","E6E6E6",10102,"internal capsule","ic","F2F1F0",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
113213399,"DAM37624","E50","E6E6E6",128013074,"dorsal lateral geniculate nucleus","DLG","8C4685",3999,"brain","Br","E0E0E0"
113214658,"MMU30213","E50","E6E6E6",128013074,"dorsal lateral geniculate nucleus","DLG","8C4685",3999,"brain","Br","E0E0E0"
121004395,"MMU36725","E50","E6E6E6",128013074,"dorsal lateral geniculate nucleus","DLG","8C4685",3999,"brain","Br","E0E0E0"
113213835,"MMU38099","E50","E6E6E6",128013074,"dorsal lateral geniculate nucleus","DLG","8C4685",3999,"brain","Br","E0E0E0"
16631,"DAM35650","E70","DCDCDC",128011614,"marginal zone of rostral cingulate cortex","rCGmz","EEE0A8",3999,"brain","Br","E0E0E0"
113215177,"MMU32143","E70","DCDCDC",128011614,"marginal zone of rostral cingulate cortex","rCGmz","EEE0A8",3999,"brain","Br","E0E0E0"
113214697,"MMU33757","E70","DCDCDC",128011614,"marginal zone of rostral cingulate cortex","rCGmz","EEE0A8",3999,"brain","Br","E0E0E0"
113215012,"MMU35475","E70","DCDCDC",128011614,"marginal zone of rostral cingulate cortex","rCGmz","EEE0A8",3999,"brain","Br","E0E0E0"
16631,"DAM35650","E70","DCDCDC",128012422,"marginal zone of V1","V1mz","EEE0A8",3999,"brain","Br","E0E0E0"
113214697,"MMU33757","E70","DCDCDC",128012422,"marginal zone of V1","V1mz","EEE0A8",3999,"brain","Br","E0E0E0"
113215012,"MMU35475","E70","DCDCDC",128012422,"marginal zone of V1","V1mz","EEE0A8",3999,"brain","Br","E0E0E0"
16631,"DAM35650","E70","DCDCDC",128011624,"outer cortical plate of rostral cingulate cortex","rCGcpo","EDCF37",3999,"brain","Br","E0E0E0"
113214697,"MMU33757","E70","DCDCDC",128011624,"outer cortical plate of rostral cingulate cortex","rCGcpo","EDCF37",3999,"brain","Br","E0E0E0"
16631,"DAM35650","E70","DCDCDC",128012432,"outer cortical plate of V1","V1cpo","EDCF37",3999,"brain","Br","E0E0E0"
16631,"DAM35650","E70","DCDCDC",10004,"layer V of rostral cingulate cortex","rCG5","EC813B",3999,"brain","Br","E0E0E0"
113215177,"MMU32143","E70","DCDCDC",10004,"layer V of rostral cingulate cortex","rCG5","EC813B",3999,"brain","Br","E0E0E0"
113214697,"MMU33757","E70","DCDCDC",10004,"layer V of rostral cingulate cortex","rCG5","EC813B",3999,"brain","Br","E0E0E0"
113215012,"MMU35475","E70","DCDCDC",10004,"layer V of rostral cingulate cortex","rCG5","EC813B",3999,"brain","Br","E0E0E0"
16631,"DAM35650","E70","DCDCDC",10035,"layer V of V1","V1-5","EC813B",3999,"brain","Br","E0E0E0"
113214697,"MMU33757","E70","DCDCDC",10035,"layer V of V1","V1-5","EC813B",3999,"brain","Br","E0E0E0"
113215012,"MMU35475","E70","DCDCDC",10035,"layer V of V1","V1-5","EC813B",3999,"brain","Br","E0E0E0"
16631,"DAM35650","E70","DCDCDC",10005,"layer VI of rostral cingulate cortex","rCG6","ED8F56",3999,"brain","Br","E0E0E0"
113215177,"MMU32143","E70","DCDCDC",10005,"layer VI of rostral cingulate cortex","rCG6","ED8F56",3999,"brain","Br","E0E0E0"
113214697,"MMU33757","E70","DCDCDC",10005,"layer VI of rostral cingulate cortex","rCG6","ED8F56",3999,"brain","Br","E0E0E0"
113215012,"MMU35475","E70","DCDCDC",10005,"layer VI of rostral cingulate cortex","rCG6","ED8F56",3999,"brain","Br","E0E0E0"
16631,"DAM35650","E70","DCDCDC",128011816,"layer VI of S1","S1-6","ED8F56",3999,"brain","Br","E0E0E0"
113214697,"MMU33757","E70","DCDCDC",128011816,"layer VI of S1","S1-6","ED8F56",3999,"brain","Br","E0E0E0"
113215012,"MMU35475","E70","DCDCDC",128011816,"layer VI of S1","S1-6","ED8F56",3999,"brain","Br","E0E0E0"
16631,"DAM35650","E70","DCDCDC",10036,"layer VI of V1","V1-6","ED8F56",3999,"brain","Br","E0E0E0"
113214697,"MMU33757","E70","DCDCDC",10036,"layer VI of V1","V1-6","ED8F56",3999,"brain","Br","E0E0E0"
113215012,"MMU35475","E70","DCDCDC",10036,"layer VI of V1","V1-6","ED8F56",3999,"brain","Br","E0E0E0"
113215177,"MMU32143","E70","DCDCDC",128012428,"cortical plate of V1","V1cp","FDD92E",3999,"brain","Br","E0E0E0"
16631,"DAM35650","E70","DCDCDC",128011646,"subplate zone of rostral cingulate cortex","rCGsp","D38E32",3999,"brain","Br","E0E0E0"
113215177,"MMU32143","E70","DCDCDC",128011646,"subplate zone of rostral cingulate cortex","rCGsp","D38E32",3999,"brain","Br","E0E0E0"
113214697,"MMU33757","E70","DCDCDC",128011646,"subplate zone of rostral cingulate cortex","rCGsp","D38E32",3999,"brain","Br","E0E0E0"
113215012,"MMU35475","E70","DCDCDC",128011646,"subplate zone of rostral cingulate cortex","rCGsp","D38E32",3999,"brain","Br","E0E0E0"
16631,"DAM35650","E70","DCDCDC",128011820,"subplate zone of S1","S1sp","D38E32",3999,"brain","Br","E0E0E0"
113215012,"MMU35475","E70","DCDCDC",128011820,"subplate zone of S1","S1sp","D38E32",3999,"brain","Br","E0E0E0"
16631,"DAM35650","E70","DCDCDC",128012466,"subplate zone of V1","V1sp","D38E32",3999,"brain","Br","E0E0E0"
113215177,"MMU32143","E70","DCDCDC",128012466,"subplate zone of V1","V1sp","D38E32",3999,"brain","Br","E0E0E0"
113214697,"MMU33757","E70","DCDCDC",128012466,"subplate zone of V1","V1sp","D38E32",3999,"brain","Br","E0E0E0"
113215012,"MMU35475","E70","DCDCDC",128012466,"subplate zone of V1","V1sp","D38E32",3999,"brain","Br","E0E0E0"
16631,"DAM35650","E70","DCDCDC",128011650,"intermediate zone of rostral cingulate cortex","rCGiz","EBBFD0",3999,"brain","Br","E0E0E0"
113215177,"MMU32143","E70","DCDCDC",128011650,"intermediate zone of rostral cingulate cortex","rCGiz","EBBFD0",3999,"brain","Br","E0E0E0"
113214697,"MMU33757","E70","DCDCDC",128011650,"intermediate zone of rostral cingulate cortex","rCGiz","EBBFD0",3999,"brain","Br","E0E0E0"
113215012,"MMU35475","E70","DCDCDC",128011650,"intermediate zone of rostral cingulate cortex","rCGiz","EBBFD0",3999,"brain","Br","E0E0E0"
16631,"DAM35650","E70","DCDCDC",128012474,"intermediate zone of V1","V1iz","EBBFD0",3999,"brain","Br","E0E0E0"
113214697,"MMU33757","E70","DCDCDC",128012474,"intermediate zone of V1","V1iz","EBBFD0",3999,"brain","Br","E0E0E0"
113215012,"MMU35475","E70","DCDCDC",128012474,"intermediate zone of V1","V1iz","EBBFD0",3999,"brain","Br","E0E0E0"
16631,"DAM35650","E70","DCDCDC",128012470,"intermediate cell dense zone of V1","V1icd","EBBFD0",3999,"brain","Br","E0E0E0"
113215177,"MMU32143","E70","DCDCDC",159658840,"transitory migratory zone of V1","V1tmz","F0D5E1",3999,"brain","Br","E0E0E0"
113214697,"MMU33757","E70","DCDCDC",159658840,"transitory migratory zone of V1","V1tmz","F0D5E1",3999,"brain","Br","E0E0E0"
113215012,"MMU35475","E70","DCDCDC",159658840,"transitory migratory zone of V1","V1tmz","F0D5E1",3999,"brain","Br","E0E0E0"
16631,"DAM35650","E70","DCDCDC",159658800,"outer fiber (plexiform) zone of rostral cingulate cortex","rCGofz","E196B7",3999,"brain","Br","E0E0E0"
113215177,"MMU32143","E70","DCDCDC",159658800,"outer fiber (plexiform) zone of rostral cingulate cortex","rCGofz","E196B7",3999,"brain","Br","E0E0E0"
113214697,"MMU33757","E70","DCDCDC",159658800,"outer fiber (plexiform) zone of rostral cingulate cortex","rCGofz","E196B7",3999,"brain","Br","E0E0E0"
113215012,"MMU35475","E70","DCDCDC",159658800,"outer fiber (plexiform) zone of rostral cingulate cortex","rCGofz","E196B7",3999,"brain","Br","E0E0E0"
16631,"DAM35650","E70","DCDCDC",159658836,"outer fiber (plexiform) zone of V1","V1ofz","E196B7",3999,"brain","Br","E0E0E0"
113215177,"MMU32143","E70","DCDCDC",159658836,"outer fiber (plexiform) zone of V1","V1ofz","E196B7",3999,"brain","Br","E0E0E0"
113214697,"MMU33757","E70","DCDCDC",159658836,"outer fiber (plexiform) zone of V1","V1ofz","E196B7",3999,"brain","Br","E0E0E0"
113215012,"MMU35475","E70","DCDCDC",159658836,"outer fiber (plexiform) zone of V1","V1ofz","E196B7",3999,"brain","Br","E0E0E0"
16631,"DAM35650","E70","DCDCDC",128011658,"outer subventricular zone of rostral cingulate cortex","rCGszo","DA80A8",3999,"brain","Br","E0E0E0"
113215177,"MMU32143","E70","DCDCDC",128011658,"outer subventricular zone of rostral cingulate cortex","rCGszo","DA80A8",3999,"brain","Br","E0E0E0"
113214697,"MMU33757","E70","DCDCDC",128011658,"outer subventricular zone of rostral cingulate cortex","rCGszo","DA80A8",3999,"brain","Br","E0E0E0"
113215012,"MMU35475","E70","DCDCDC",128011658,"outer subventricular zone of rostral cingulate cortex","rCGszo","DA80A8",3999,"brain","Br","E0E0E0"
16631,"DAM35650","E70","DCDCDC",128011832,"outer subventricular zone of S1","S1szo","DA80A8",3999,"brain","Br","E0E0E0"
113215177,"MMU32143","E70","DCDCDC",128011832,"outer subventricular zone of S1","S1szo","DA80A8",3999,"brain","Br","E0E0E0"
113214697,"MMU33757","E70","DCDCDC",128011832,"outer subventricular zone of S1","S1szo","DA80A8",3999,"brain","Br","E0E0E0"
113215012,"MMU35475","E70","DCDCDC",128011832,"outer subventricular zone of S1","S1szo","DA80A8",3999,"brain","Br","E0E0E0"
16631,"DAM35650","E70","DCDCDC",128012482,"outer subventricular zone of V1","V1szo","DA80A8",3999,"brain","Br","E0E0E0"
113215177,"MMU32143","E70","DCDCDC",128012482,"outer subventricular zone of V1","V1szo","DA80A8",3999,"brain","Br","E0E0E0"
113214697,"MMU33757","E70","DCDCDC",128012482,"outer subventricular zone of V1","V1szo","DA80A8",3999,"brain","Br","E0E0E0"
113215012,"MMU35475","E70","DCDCDC",128012482,"outer subventricular zone of V1","V1szo","DA80A8",3999,"brain","Br","E0E0E0"
16631,"DAM35650","E70","DCDCDC",159658804,"inner fiber (plexiform) zone of rostral cingulate cortex","rCGifz","E3A8C2",3999,"brain","Br","E0E0E0"
113215177,"MMU32143","E70","DCDCDC",159658804,"inner fiber (plexiform) zone of rostral cingulate cortex","rCGifz","E3A8C2",3999,"brain","Br","E0E0E0"
113214697,"MMU33757","E70","DCDCDC",159658804,"inner fiber (plexiform) zone of rostral cingulate cortex","rCGifz","E3A8C2",3999,"brain","Br","E0E0E0"
16631,"DAM35650","E70","DCDCDC",128011662,"inner subventricular zone of rostral cingulate cortex","rCGszi","D55C92",3999,"brain","Br","E0E0E0"
113215177,"MMU32143","E70","DCDCDC",128011662,"inner subventricular zone of rostral cingulate cortex","rCGszi","D55C92",3999,"brain","Br","E0E0E0"
113214697,"MMU33757","E70","DCDCDC",128011662,"inner subventricular zone of rostral cingulate cortex","rCGszi","D55C92",3999,"brain","Br","E0E0E0"
113215012,"MMU35475","E70","DCDCDC",128011662,"inner subventricular zone of rostral cingulate cortex","rCGszi","D55C92",3999,"brain","Br","E0E0E0"
16631,"DAM35650","E70","DCDCDC",128011836,"inner subventricular zone of S1","S1szi","D55C92",3999,"brain","Br","E0E0E0"
113215177,"MMU32143","E70","DCDCDC",128011836,"inner subventricular zone of S1","S1szi","D55C92",3999,"brain","Br","E0E0E0"
113214697,"MMU33757","E70","DCDCDC",128011836,"inner subventricular zone of S1","S1szi","D55C92",3999,"brain","Br","E0E0E0"
16631,"DAM35650","E70","DCDCDC",128012486,"inner subventricular zone of V1","V1szi","D55C92",3999,"brain","Br","E0E0E0"
113215177,"MMU32143","E70","DCDCDC",128012486,"inner subventricular zone of V1","V1szi","D55C92",3999,"brain","Br","E0E0E0"
113214697,"MMU33757","E70","DCDCDC",128012486,"inner subventricular zone of V1","V1szi","D55C92",3999,"brain","Br","E0E0E0"
113215012,"MMU35475","E70","DCDCDC",128012486,"inner subventricular zone of V1","V1szi","D55C92",3999,"brain","Br","E0E0E0"
16631,"DAM35650","E70","DCDCDC",128011670,"outer ventricular zone of rostral cingulate cortex","rCGvzo","D14D46",3999,"brain","Br","E0E0E0"
113215177,"MMU32143","E70","DCDCDC",128011670,"outer ventricular zone of rostral cingulate cortex","rCGvzo","D14D46",3999,"brain","Br","E0E0E0"
113215177,"MMU32143","E70","DCDCDC",128011670,"outer ventricular zone of rostral cingulate cortex","rCGvzo","D14D46",3999,"brain","Br","E0E0E0"
113214697,"MMU33757","E70","DCDCDC",128011670,"outer ventricular zone of rostral cingulate cortex","rCGvzo","D14D46",3999,"brain","Br","E0E0E0"
113215012,"MMU35475","E70","DCDCDC",128011670,"outer ventricular zone of rostral cingulate cortex","rCGvzo","D14D46",3999,"brain","Br","E0E0E0"
16631,"DAM35650","E70","DCDCDC",128011844,"outer ventricular zone of S1","S1vzo","D14D46",3999,"brain","Br","E0E0E0"
113215177,"MMU32143","E70","DCDCDC",128011844,"outer ventricular zone of S1","S1vzo","D14D46",3999,"brain","Br","E0E0E0"
113215012,"MMU35475","E70","DCDCDC",128011844,"outer ventricular zone of S1","S1vzo","D14D46",3999,"brain","Br","E0E0E0"
16631,"DAM35650","E70","DCDCDC",128012494,"outer ventricular zone of V1","V1vzo","D14D46",3999,"brain","Br","E0E0E0"
113215177,"MMU32143","E70","DCDCDC",128012494,"outer ventricular zone of V1","V1vzo","D14D46",3999,"brain","Br","E0E0E0"
113214697,"MMU33757","E70","DCDCDC",128012494,"outer ventricular zone of V1","V1vzo","D14D46",3999,"brain","Br","E0E0E0"
113215012,"MMU35475","E70","DCDCDC",128012494,"outer ventricular zone of V1","V1vzo","D14D46",3999,"brain","Br","E0E0E0"
16631,"DAM35650","E70","DCDCDC",128011674,"inner ventricular zone of rostral cingulate cortex","rCGvzi","CE3D39",3999,"brain","Br","E0E0E0"
113215177,"MMU32143","E70","DCDCDC",128011674,"inner ventricular zone of rostral cingulate cortex","rCGvzi","CE3D39",3999,"brain","Br","E0E0E0"
113214697,"MMU33757","E70","DCDCDC",128011674,"inner ventricular zone of rostral cingulate cortex","rCGvzi","CE3D39",3999,"brain","Br","E0E0E0"
113215012,"MMU35475","E70","DCDCDC",128011674,"inner ventricular zone of rostral cingulate cortex","rCGvzi","CE3D39",3999,"brain","Br","E0E0E0"
16631,"DAM35650","E70","DCDCDC",128011848,"inner ventricular zone of S1","S1vzi","CE3D39",3999,"brain","Br","E0E0E0"
113215177,"MMU32143","E70","DCDCDC",128011848,"inner ventricular zone of S1","S1vzi","CE3D39",3999,"brain","Br","E0E0E0"
